pair_ID,sentence_A,sentence_B,relatedness_score,entailment_judgment,row.sentence_A,row.sentence_B,jaccard_score,Num_words_Sentence_B,Num_words_Sentence_A,difference_in_words
6301,"A woman, who is shoeless, is sitting on a blanket under a lavender umbrella",The man is sitting outside under a purple umbrella,1.8,NEUTRAL,"A woman, who is shoeless, is sitting on a blanket under a lavender umbrella",The man is sitting outside under a purple umbrella,0.3333333333333333,9,14,5
6302,A shoeless woman is standing over a blanket near a lavender umbrella,The man is sitting outside under a purple umbrella,2.835,NEUTRAL,A shoeless woman is standing over a blanket near a lavender umbrella,The man is sitting outside under a purple umbrella,0.1875,9,12,3
6305,A shoeless woman is sitting on a blanket under a lavender umbrella,The man is sitting outside under a purple umbrella,3.0,NEUTRAL,A shoeless woman is sitting on a blanket under a lavender umbrella,The man is sitting outside under a purple umbrella,0.35714285714285715,9,12,3
6306,The woman is playing with two young boys at a park,A woman is playing with two young boys at a park,5.0,ENTAILMENT,The woman is playing with two young boys at a park,A woman is playing with two young boys at a park,0.9090909090909091,11,11,0
6307,A woman is playing with two young boys at a park,There is no woman playing with two young boys at a park,4.3,CONTRADICTION,A woman is playing with two young boys at a park,There is no woman playing with two young boys at a park,0.8333333333333334,12,11,-1
6308,A lady is standing near three children,A woman is standing near three children,4.9,ENTAILMENT,A lady is standing near three children,A woman is standing near three children,0.75,7,7,0
6309,A woman is standing near three children,There is no woman standing near three children,3.7,CONTRADICTION,A woman is standing near three children,There is no woman standing near three children,0.6666666666666666,8,7,-1
6310,A woman is playing with two young boys at a park,A lady is standing near three children,3.0,NEUTRAL,A woman is playing with two young boys at a park,A lady is standing near three children,0.13333333333333333,7,11,4
6311,There is no woman standing near three children,A woman is playing with two young boys at a park,2.7,NEUTRAL,There is no woman standing near three children,A woman is playing with two young boys at a park,0.125,11,8,-3
6313,A woman is standing near three children,There is no woman playing with two young boys at a park,2.1,NEUTRAL,A woman is standing near three children,There is no woman playing with two young boys at a park,0.1875,12,7,-5
6316,A yellow dog is stopping on white snow on a sunny day,A yellow dog is running on white snow on a sunny day,3.5,CONTRADICTION,A yellow dog is stopping on white snow on a sunny day,A yellow dog is running on white snow on a sunny day,0.8181818181818182,12,12,0
6317,A tan dog is running through the snow,"A dog, which is tan, is running through the snow",4.9,ENTAILMENT,A tan dog is running through the snow,"A dog, which is tan, is running through the snow",0.5454545454545454,10,8,-2
6318,A tan dog is resting in the snow,A tan dog is running through the snow,3.7,NEUTRAL,A tan dog is resting in the snow,A tan dog is running through the snow,0.6,8,8,0
6319,A yellow dog is running on white snow on a sunny day,"A dog, which is tan, is running through the snow",3.8,ENTAILMENT,A yellow dog is running on white snow on a sunny day,"A dog, which is tan, is running through the snow",0.26666666666666666,10,12,2
6321,A yellow dog is running on white snow on a very sunny day,A tan dog is running through the snow,3.0,NEUTRAL,A yellow dog is running on white snow on a very sunny day,A tan dog is running through the snow,0.35714285714285715,8,13,5
6326,A girl is wearing jeans and a pink shirt and is running,A girl is running with a pink shirt and is not wearing jeans,3.9,NEUTRAL,A girl is wearing jeans and a pink shirt and is running,A girl is running with a pink shirt and is not wearing jeans,0.8181818181818182,13,12,-1
6327,The little girl in a pink shirt is running under a tree in the desert,A little girl in a pink shirt is running under a tree in the desert,4.9,ENTAILMENT,The little girl in a pink shirt is running under a tree in the desert,A little girl in a pink shirt is running under a tree in the desert,1.0,15,15,0
6333,The little girl in a pink shirt is running under a tree in the desert,A girl is running with a pink shirt and is not wearing jeans,3.2,NEUTRAL,The little girl in a pink shirt is running under a tree in the desert,A girl is running with a pink shirt and is not wearing jeans,0.35294117647058826,13,15,2
6334,A girl is wearing jeans and a pink shirt and is running,The little girl in a pink shirt is running under a tree in the desert,3.8,NEUTRAL,A girl is wearing jeans and a pink shirt and is running,The little girl in a pink shirt is running under a tree in the desert,0.4,15,12,-3
6335,The white dog wearing reindeer ears is close to a brown dog,The white dog wearing reindeer ears is near a brown dog,4.9,ENTAILMENT,The white dog wearing reindeer ears is close to a brown dog,The white dog wearing reindeer ears is near a brown dog,0.75,11,12,1
6336,The white dog wearing reindeer ears is near a brown dog,The white dog is not wearing reindeer ears and isn't near a brown dog,3.6,CONTRADICTION,The white dog wearing reindeer ears is near a brown dog,The white dog is not wearing reindeer ears and isn't near a brown dog,0.7692307692307693,14,11,-3
6337,The white reindeer wearing dog ears is near a brown reindeer,The white dog wearing reindeer ears is near a brown dog,3.3,NEUTRAL,The white reindeer wearing dog ears is near a brown reindeer,The white dog wearing reindeer ears is near a brown dog,1.0,11,11,0
6338,A white dog is wearing a Christmas reindeer headband and is playing with a brown dog in the grass,A white dog is wearing a Christmas reindeer headband and is playing with a dog with a brown coat in the grass,4.5,ENTAILMENT,A white dog is wearing a Christmas reindeer headband and is playing with a brown dog in the grass,A white dog is wearing a Christmas reindeer headband and is playing with a dog with a brown coat in the grass,0.9375,22,19,-3
6342,The white dog wearing reindeer ears is close to a brown dog,A white dog is wearing a Christmas reindeer headband and is playing with a brown dog in the grass,4.2,NEUTRAL,The white dog wearing reindeer ears is close to a brown dog,A white dog is wearing a Christmas reindeer headband and is playing with a brown dog in the grass,0.4444444444444444,19,12,-7
6345,A white dog is wearing a Christmas reindeer headband and is playing with a brown dog in the grass,The white dog wearing reindeer ears is near a brown dog,4.4,ENTAILMENT,A white dog is wearing a Christmas reindeer headband and is playing with a brown dog in the grass,The white dog wearing reindeer ears is near a brown dog,0.47058823529411764,11,19,8
6346,"A child, who is young, is riding a bike on a rough dirt path",A young child is riding a bike on a rough dirt path,4.9,ENTAILMENT,"A child, who is young, is riding a bike on a rough dirt path",A young child is riding a bike on a rough dirt path,0.6153846153846154,12,14,2
6347,A young child is walking with a bike on a rough dirt path,A young child is riding a bike on a rough dirt path,3.7,NEUTRAL,A young child is walking with a bike on a rough dirt path,A young child is riding a bike on a rough dirt path,0.75,12,13,1
6348,The young boy is riding a dirt bike through the mud,A young boy is riding a dirt bike through the mud,4.9,ENTAILMENT,The young boy is riding a dirt bike through the mud,A young boy is riding a dirt bike through the mud,1.0,11,11,0
6349,A young boy is riding a dirt bike through the mud,There is no young boy riding a dirt bike through the mud,3.7,CONTRADICTION,A young boy is riding a dirt bike through the mud,There is no young boy riding a dirt bike through the mud,0.8333333333333334,12,11,-1
6350,A young child is riding a bike on a rough dirt path,The young boy is riding a dirt bike through the mud,3.8,NEUTRAL,A young child is riding a bike on a rough dirt path,The young boy is riding a dirt bike through the mud,0.42857142857142855,11,12,1
6353,A young child is walking with a bike on a rough dirt path,A young boy is riding a dirt bike through the mud,3.4,NEUTRAL,A young child is walking with a bike on a rough dirt path,A young boy is riding a dirt bike through the mud,0.3125,11,13,2
6357,The woman in a red costume is leaning against a wall made of bricks and playing an instrument,The woman in a red costume is leaning against a brick wall and playing an instrument,4.8,ENTAILMENT,The woman in a red costume is leaning against a wall made of bricks and playing an instrument,The woman in a red costume is leaning against a brick wall and playing an instrument,0.7777777777777778,16,18,2
6359,The woman in a red costume is leaning against a wall made of bricks and playing an instrument,A woman in a red dress is playing an instrument,4.0,ENTAILMENT,The woman in a red costume is leaning against a wall made of bricks and playing an instrument,A woman in a red dress is playing an instrument,0.4444444444444444,10,18,8
6360,The woman in a red costume is not leaning against a brick wall and is not playing an instrument,A woman in a red dress is playing an instrument,3.9,NEUTRAL,The woman in a red costume is not leaning against a brick wall and is not playing an instrument,A woman in a red dress is playing an instrument,0.47058823529411764,10,19,9
6362,A woman in a red dress is putting away an instrument,The woman in a red costume is leaning against a brick wall and playing an instrument,3.1,NEUTRAL,A woman in a red dress is putting away an instrument,The woman in a red costume is leaning against a brick wall and playing an instrument,0.3888888888888889,16,11,-5
6363,A woman in a red dress is playing an instrument,The woman in a red costume is leaning against a brick wall and playing an instrument,4.0,NEUTRAL,A woman in a red dress is playing an instrument,The woman in a red costume is leaning against a brick wall and playing an instrument,0.5,16,10,-6
6366,A young child is wearing a white coat and playing a game,"A child, who is young, is wearing a white coat and playing a game",4.9,ENTAILMENT,A young child is wearing a white coat and playing a game,"A child, who is young, is wearing a white coat and playing a game",0.6153846153846154,14,12,-2
